website|product_url|product_name|brand|original_price|sale_price|category|product_sku|total_number_of_reviews|1_star|2_star|3_star|4_star|5_star|date_of_purchase|place_of_purchase|review_title|review_text
MMLaFleur|https://mmlafleur.com/products/joslyn-kerala-print|Joslyn Dress - Eco Sateen :: Kerala Print|||109|Dresses|7721992323267|15|1|1|1|4|8|2024-08-09||The perfect dress!|I am a petite size, and find it increasingly hard to find clothes that fit or that are made in fabrics that a tailor could hem. This dress fitted me perfectly, the color is divine, and it is a classic that will never go out of style. I discovered MM La Fleur while on a trip to Philadelphia, and fell in love with the quality of the materials, the tailoring, and the jewel-like colors.
MMLaFleur|https://mmlafleur.com/products/joslyn-kerala-print|Joslyn Dress - Eco Sateen :: Kerala Print|||109|Dresses|7721992323267|15|1|1|1|4|8|2021-08-29||Happy customer|Beautiful dress! Size and fit as stated. Nice details. Nice fabric. Color is Beautiful. Could not be happier with this purchase.
MMLaFleur|https://mmlafleur.com/products/joslyn-kerala-print|Joslyn Dress - Eco Sateen :: Kerala Print|||109|Dresses|7721992323267|15|1|1|1|4|8|2021-07-17||Elegant, unusual, professional|This is a GREAT dress - I was skeptical at first, but tried it and wow! So comfortable, elegant, unusual. The fabric is light, so perfect for summer. The geometric neckline in front, and the pleat in back make this dress just different enough to stand out, while still being professional. Love it.
MMLaFleur|https://mmlafleur.com/products/joslyn-kerala-print|Joslyn Dress - Eco Sateen :: Kerala Print|||109|Dresses|7721992323267|15|1|1|1|4|8|2021-05-29||Nice color. The fabric felt|Nice color. The fabric felt flimsy. Didn’t like the fit
MMLaFleur|https://mmlafleur.com/products/maude-berry-jam|Maude Dress - Contrast Stitch Eco Better Than Denim :: Berry Jam|||209|Dresses|7961575588035|18|0|0|0|4|14|2025-02-02||I love the color and|I love the color and blend of fabrics. It is very comfortable the way it hugs your body without being too stiff but yet a substantial weight to the fabric
MMLaFleur|https://mmlafleur.com/products/maude-berry-jam|Maude Dress - Contrast Stitch Eco Better Than Denim :: Berry Jam|||209|Dresses|7961575588035|18|0|0|0|4|14|2025-01-27||Love the color!|Comfortable and well made!
MMLaFleur|https://mmlafleur.com/products/maude-berry-jam|Maude Dress - Contrast Stitch Eco Better Than Denim :: Berry Jam|||209|Dresses|7961575588035|18|0|0|0|4|14|2025-01-20||A nicely tailored dress that|A nicely tailored dress that I would have kept except the Eco Better Than Denim material is heavier and stiffer than I expected. I wanted a dress to wear through transitional weather into summer, but the material plus a snug fit will not do well for my purpose in the Mid-Atlantic area. Too bad, I keep looking at the dress wishing it had worked out.
MMLaFleur|https://mmlafleur.com/products/maude-berry-jam|Maude Dress - Contrast Stitch Eco Better Than Denim :: Berry Jam|||209|Dresses|7961575588035|18|0|0|0|4|14|2024-12-28||Excellent quality but too large|Excellent quality but too large for me
MMLaFleur|https://mmlafleur.com/products/maude-berry-jam|Maude Dress - Contrast Stitch Eco Better Than Denim :: Berry Jam|||209|Dresses|7961575588035|18|0|0|0|4|14|2024-11-07|||I adore this dress. It added some much needed color and novelty to my wardrobe. The material is structured yet has just enough stretch. My only complaint as a curvy figure is that the belt does not cinch enough and creates an odd wrinkled look when pulled snug. Otherwise, it's a nice dress for any season.
MMLaFleur|https://mmlafleur.com/products/angel-mixed-check|Angel Elegant Dress - Sharkskin :: Mixed Check|||279|Dresses|8024586289347|7|0|0|0|2|5|2025-05-18||Perfect dress for many occasions.|Perfect dress for many occasions. I love the wool twill fabric and the soft breathable lining.
MMLaFleur|https://mmlafleur.com/products/angel-mixed-check|Angel Elegant Dress - Sharkskin :: Mixed Check|||279|Dresses|8024586289347|7|0|0|0|2|5|2025-04-23||Classy and comfortable|"This dress is gorgeous.
Perfect for work with a jacket and a scarf in the evening.
Love love love it!!"
MMLaFleur|https://mmlafleur.com/products/angel-mixed-check|Angel Elegant Dress - Sharkskin :: Mixed Check|||279|Dresses|8024586289347|7|0|0|0|2|5|2025-03-29||Nice dress but really no|Nice dress but really no fair showing it on a size 2 model. It does not look nearly as good on me. Maybe a few images of these clothes on normal sized women would be more reasonable!!
MMLaFleur|https://mmlafleur.com/products/angel-mixed-check|Angel Elegant Dress - Sharkskin :: Mixed Check|||279|Dresses|8024586289347|7|0|0|0|2|5|2024-10-25||Elegant…great fabric…easy,to,wear..lovely lines|Elegant…great fabric…easy,to,wear..lovely lines
MMLaFleur|https://mmlafleur.com/products/angel-mixed-check|Angel Elegant Dress - Sharkskin :: Mixed Check|||279|Dresses|8024586289347|7|0|0|0|2|5|2024-04-07||Lovely dress, but needs work|"This dress is a lovely color! Unfortunately, the included belt is too wide for the ""belt loops"" and they instantly snapped off. They aren't really needed, as the belt stays in place on its own. The bodice is a little loose fitting, and puts too much of my decolletage on display (I do want to get ahead at work, but not like that!). This can be fixed, however, as I plan to have it altered to take 3 inches off the length and use the removed fabric to create a modesty panel. It's a great dress, though. The fabric feels really nice (if a bit heavy), the stitching is good and it looks like it would be easy to tailor. I would actually recommend that when buying pieces of this quality to size up, and then have the item tailored for a perfect fit."
MMLaFleur|https://mmlafleur.com/products/cassandra-olive|Cassandra Dress - OrigamiTech :: Olive|||259|Dresses|7000233377987|21|0|0|0|6|15|2025-04-27||I love this dress. I’m|I love this dress. I’m 5’10” and it hits at mid calf. The fabric is smooth and lightweight and the color is lovely. I know I’ll get a lot of wear out of this piece!
MMLaFleur|https://mmlafleur.com/products/cassandra-olive|Cassandra Dress - OrigamiTech :: Olive|||259|Dresses|7000233377987|21|0|0|0|6|15|2024-09-26|||I expected a better quality in fabric. I was disappointed but noticed that the dress was well made.
MMLaFleur|https://mmlafleur.com/products/cassandra-olive|Cassandra Dress - OrigamiTech :: Olive|||259|Dresses|7000233377987|21|0|0|0|6|15|2024-08-10||Good fit. Beautiful color|Good fit. Beautiful color
MMLaFleur|https://mmlafleur.com/products/cassandra-olive|Cassandra Dress - OrigamiTech :: Olive|||259|Dresses|7000233377987|21|0|0|0|6|15|2024-07-22||Love the length!|I’m 5’9” 150 lbs (ordered size 6) and love the length of this dress, feels professional and elegant. The linen is great for warm summer commutes to the office. The plaque of fabric inside the dress where the buttons stopped kept getting caught on my knees when I walked, which was annoying, so had a tailor tack it down along with taking in the bust a bit. Overall a good dress to pick up in sale
MMLaFleur|https://mmlafleur.com/products/cassandra-olive|Cassandra Dress - OrigamiTech :: Olive|||259|Dresses|7000233377987|21|0|0|0|6|15|2024-05-15||Narrow through the chest|High quality product, love the neckline and the ability to wear open or buttoned. However, it runs really small in the bust. Tried two different sizes, and still didn't fit, and the second size was too large in the waist/hips. If you are larger busted, not the item for you. But didn't want to ding it too hard since it is a lovely piece, just didn't fit me
MMLaFleur|https://mmlafleur.com/products/sylvie-soft-navy|Sylvie Twirl Dress - Italian Jersey :: Soft Navy|||335|Dresses|8024745935043|2|0|0|0|2|0|2025-03-23||Loved the style overall -|Loved the style overall - flattering shape including the wider shoulder to cover the back of shoulder/armhole. Unfortunately, I did not like the weight of the fabric - it was very heavy
MMLaFleur|https://mmlafleur.com/products/sylvie-soft-navy|Sylvie Twirl Dress - Italian Jersey :: Soft Navy|||335|Dresses|8024745935043|2|0|0|0|2|0|2025-02-26||Nice fabric, and a versatile|Nice fabric, and a versatile style. It runs large (had to exchange for smaller size).
MMLaFleur|https://mmlafleur.com/products/aisling-bloom-print|Aisling Slinky Dress - Printed Jersey :: Bloom Print|||199|Dresses|8022888612035|16|0|0|1|4|11|2025-04-25||Elegant and Pretty Dress The|"Elegant and Pretty Dress
The jersey fabric feels good on, and the bloom print is subtle and pretty. 
I’m 5’2”, 125 lbs, pear-shaped, and bought Small size. The dress length is just right and the fabric drapes nicely, it does not tug or pull anywhere. I’ve styled it with a black blazer for work and a gold trench for evening. I recommend it!"
MMLaFleur|https://mmlafleur.com/products/aisling-bloom-print|Aisling Slinky Dress - Printed Jersey :: Bloom Print|||199|Dresses|8022888612035|16|0|0|1|4|11|2025-04-01||This is a lovely dress.|This is a lovely dress. It graces the body perfectly. I took my usual size small but ended up returning it for two reasons: it went on sale the day after I purchased it and the color was a little too green for my olive skin tone.
MMLaFleur|https://mmlafleur.com/products/aisling-bloom-print|Aisling Slinky Dress - Printed Jersey :: Bloom Print|||199|Dresses|8022888612035|16|0|0|1|4|11|2025-03-16||nice cut and design. Flattering.|nice cut and design. Flattering. Many compliments
MMLaFleur|https://mmlafleur.com/products/aisling-bloom-print|Aisling Slinky Dress - Printed Jersey :: Bloom Print|||199|Dresses|8022888612035|16|0|0|1|4|11|2025-03-08||I love everything in terms|I love everything in terms of quality and fit but would have liked a different color better
MMLaFleur|https://mmlafleur.com/products/aisling-bloom-print|Aisling Slinky Dress - Printed Jersey :: Bloom Print|||199|Dresses|8022888612035|16|0|0|1|4|11|2024-07-20||Just a gorgeous dress|Bought to wear for a special occasion and got so many compliments. Wear it regularly now and it's always so comfortable and looks amazing.
MMLaFleur|https://mmlafleur.com/products/rani-bloom-print|Rani Slinky Dress - Printed Jersey :: Bloom Print|||199|Dresses|8023702732995|4|0|0|0|0|4|2025-06-05||I love this dress! I'd|"I love this dress! I'd been looking at it for a while but thought I didn't need a new dress until I got invited to a swanky wedding toward the end of the year. Then the dress went on sale and I couldn't resist. I'm 5'3"", weigh about 135lbs and bought it in a medium. Fits like a glove! My husband loved it on me! I'm only giving 4 stars because your stomach needs to be pretty flat. My belly varies with bloating so I'll have to be cautious about what I wear the week before but that's easy."
MMLaFleur|https://mmlafleur.com/products/rani-bloom-print|Rani Slinky Dress - Printed Jersey :: Bloom Print|||199|Dresses|8023702732995|4|0|0|0|0|4|2025-05-23||Great Dress|"I guess I shouldn't have been surprised that the material was in fact ""slinky"" (slippery and cool to the touch), but the material is not what I think of as ""jersey"". That said, the dress is great, fun print, flatteringly draped and comfortable. Very versatile in that it can be dressed up and dressed down. Sizing note: I purchased a Large, which is a bit larger than the other MML size large dresses I have purchased."
MMLaFleur|https://mmlafleur.com/products/rani-bloom-print|Rani Slinky Dress - Printed Jersey :: Bloom Print|||199|Dresses|8023702732995|4|0|0|0|0|4|2024-04-09||Perfect dress|Perfect dress
MMLaFleur|https://mmlafleur.com/products/rani-bloom-print|Rani Slinky Dress - Printed Jersey :: Bloom Print|||199|Dresses|8023702732995|4|0|0|0|0|4|2024-03-04||Love the versatility of this dress|The first time I wore this dress, I out it on backwards, which works and gives it a little different vibe. Material is very soft. And I have a friend who has already called “dibs” when I decide to pass it on.
MMLaFleur|https://mmlafleur.com/products/antonia-ivory|Antonia Top - Eco Soft Wave :: Ivory|||199|Tops|7093724283075|50|0|3|1|4|42|2025-06-10||a piece that can go|a piece that can go anywhere
MMLaFleur|https://mmlafleur.com/products/antonia-ivory|Antonia Top - Eco Soft Wave :: Ivory|||199|Tops|7093724283075|50|0|3|1|4|42|2025-06-03||I need a smaller size|I need a smaller size
MMLaFleur|https://mmlafleur.com/products/antonia-ivory|Antonia Top - Eco Soft Wave :: Ivory|||199|Tops|7093724283075|50|0|3|1|4|42|2025-05-27||Super comfortable and perfect with|Super comfortable and perfect with a suit jacket.
MMLaFleur|https://mmlafleur.com/products/antonia-ivory|Antonia Top - Eco Soft Wave :: Ivory|||199|Tops|7093724283075|50|0|3|1|4|42|2025-05-13||I have this in white|I have this in white as well and may buy another one. Great shirt!
MMLaFleur|https://mmlafleur.com/products/antonia-ivory|Antonia Top - Eco Soft Wave :: Ivory|||199|Tops|7093724283075|50|0|3|1|4|42|2025-04-27||A little snug but will|A little snug but will look perfect under the Moreland travel jacket! Psyched!
MMLaFleur|https://mmlafleur.com/products/wyatt-dark-navy|Wyatt Tank - Organic Cotton Slub :: Dark Navy|||70|Tops|8089251414211|1|0|0|0|0|1|2023-12-23|||This piece can be dressed up or just casual with jeans. It's a bit roomy, I ordered a size up since it's a final sale. A large would have been a perfect fit. Beautifully made.
MMLaFleur|https://mmlafleur.com/products/ainsley-eggshell|Ainsley Effortless Top - Everyday Crepe with Topstitch :: Eggshell|||199|Tops|8067011215555|1|0|0|0|0|1|2025-06-02||The Ainsley is a beautiful|The Ainsley is a beautiful top! It has more structure (meaning it is heavier and stiffer, less drapy) than my other Everyday Crepe tops and the brown top stitching is an elegant detail. I have not actually worn this yet, but this is going to be a great addition to my light neutral tops. I will likely wear with a front tuck, but the top is made to shine without a tuck. I am between a M and L. I first ordered the medium but exchanged for a large. I am an 8/10 hourglass and I needed the large for the bust and length.
MMLaFleur|https://mmlafleur.com/products/leslie-top-compact-cotton-black|Leslie T-Shirt - Organic Pima Cotton :: Black|||80|Tops|7677561176259|175|4|3|7|23|138|2025-05-22||Quality!|Quality!
